740	10
1727	8
317	8
910	8
1366	9
714	11
1698	11
642	5
1373	11
1258	3
815	11
334	3
1189	5
903	9
1773	4
1631	3
612	1
1541	2
849	8
12	7
13	1
251	0
818	0
571	3
545	2
157	11
450	6
1534	6
1779	5
755	1
1631	0
796	10
219	0
1099	5
1530	10
1437	8
564	7
645	0
94	2
239	7
1188	8
459	0
1027	3
877	1
810	3
1775	6
307	10
1188	7
1680	11
898	10
190	3
1765	2
12	10
923	3
1548	10
1261	0
1368	1
306	5
438	8
1058	0
309	2
1177	8
1444	7
154	4
1305	3
1728	4
1262	10
206	3
1018	2
810	1
916	9
1040	5
1082	1
1464	3
266	3
1498	1
294	11
616	6
1098	3
1725	3
1280	6
841	1
742	2
730	9
739	11
1041	9
1604	10
1683	5
5	5
1703	9
610	0
1398	2
1351	4
1158	2
376	2
1789	3
146	3
1778	3
1261	1
1432	9
798	10
238	0
1407	0
65	0
1252	7
1046	8
26	11
1581	11
693	7
314	5
1625	9
1369	7
576	1
1394	9
1009	2
650	1
268	10
1094	4
38	9
1166	5
252	3
1402	8
1628	4
1064	7
395	8
213	8
1121	4
793	4
1317	3
240	9
258	3
1572	2
1084	2
1165	3
823	6
1580	1
1432	1
996	9
210	11
294	0
959	10
1406	0
1564	10
1666	9
1248	11
842	11
1094	6
685	6
1337	9
130	0
324	6
1657	0
1211	11
641	0
1437	0
187	10
1077	2
318	0
35	5
856	6
1370	0
547	10
684	5
1307	1
1109	1
1365	11
113	2
1163	9
779	3
1245	3
1499	5
872	0
1384	9
1576	0
348	7
962	9
1693	5
832	5
1769	11
652	9
81	8
126	8
1032	9
1239	9
157	0
1009	0
1427	8
846	10
1531	0
1340	10
585	10
295	8
1230	9
582	2
1034	0
1111	11
607	8
786	7
227	9
774	10
490	8
1726	8
735	1
64	2
136	10
239	6
825	4
497	6
1278	8
1313	7
1535	7
567	7
659	8
190	8
1463	1
1467	5
802	11
86	10
232	2
500	0
1161	9
664	1
685	3
992	4
138	7
64	7
1630	8
197	8
1422	8
287	1
32	10
1634	7
976	3
1680	5
1083	0
440	7
2	11
1059	11
689	11
765	1
1738	1
1031	4
1242	10
736	4
495	8
1587	6
1635	9
1219	11
443	2
1182	7
1495	8
456	2
589	1
1404	0
1317	4
1779	2
595	5
579	5
1374	9
175	6
695	6
1559	7
1354	3
232	4
234	9
952	8
1179	1
415	11
50	7
164	5
216	2
1041	2
1727	2
843	10
1461	0
160	7
1499	7
1261	11
1204	11
158	10
625	6
1524	9
876	10
1625	0
1074	0
538	1
1697	6
1303	10
902	6
203	5
1411	10
169	4
758	2
853	3
522	6
1152	11
918	6
159	1
1482	2
1335	11
142	10
867	8
552	2
1288	0
1258	1
12	0
357	9
494	11
910	4
1065	3
1415	3
104	3
433	1
1329	0
1737	9
572	7
1584	5
1524	5
1399	9
1710	3
1167	1
716	3
86	1
736	11
1133	8
989	6
1737	4
704	10
120	9
528	10
10	9
933	0
323	4
554	9
580	4
172	9
931	8
460	0
631	11
1555	3
767	4
1000	9
496	2
1039	4
652	4
1038	2
869	11
572	2
1011	1
694	5
872	11
1387	4
1206	4
820	3
1550	8
1132	7
610	7
1127	4
1478	7
842	0
272	7
1167	3
1280	8
1273	8
710	2
1767	1
1780	2
915	5
410	1
500	2
1281	11
1268	8
23	10
1497	6
653	0
1493	11
413	9
344	0
136	2
1544	2
1755	5
1561	2
1257	5
206	7
200	5
1304	1
467	4
1748	11
1357	6
966	1
229	11
1628	7
191	0
1200	2
140	10
1491	11
596	5
1656	11
218	7
84	9
115	4
1280	9
1110	0
1327	5
377	5
1177	3
3	5
175	11
704	6
367	0
104	10
242	3
1344	3
806	8
1447	5
75	6
300	10
780	4
1405	2
1015	1
395	10
788	6
664	3
1582	3
1370	6
1515	10
1544	0
291	5
578	2
403	1
218	1
1388	3
799	5
787	9
1286	4
1682	9
231	9
1319	10
465	8
1681	5
582	5
1084	0
1656	3
82	9
123	8
1071	7
1220	8
1193	9
442	1
772	8
1284	4
161	3
1419	2
750	1
1110	9
1780	1
1211	8
1553	10
1114	1
922	6
797	8
535	5
1123	10
1015	6
495	1
1674	11
940	5
397	7
1298	6
1236	4
675	11
1212	10
1182	0
1553	3
1078	1
1369	11
1304	7
1701	11
176	2
290	2
319	6
289	7
995	11
928	3
773	2
1260	0
1165	10
1377	11
404	4
1223	9
551	5
565	0
282	11
859	1
1628	10
370	5
1084	5
352	7
1193	3
1162	0
194	4
1699	1
738	0
143	2
1594	8
878	10
1608	5
1346	1
750	8
1541	9
693	11
475	11
644	4
1389	1
533	8
1622	11
86	0
1758	8
1138	2
259	4
857	1
1005	10
398	6
1498	6
358	10
405	8
1210	4
924	6
315	6
1238	3
616	9
358	3
1446	5
270	5
1367	11
880	5
1219	1
914	5
635	8
234	5
1092	1
333	3
1687	3
456	8
14	1
975	5
708	0
1753	0
1426	4
966	8
1378	11
752	1
239	9
1734	3
181	8
1091	10
206	9
1518	11
407	0
438	0
1713	11
1650	10
1422	2
656	3
1175	5
16	0
1176	0
1274	5
646	11
1016	1
1624	3
1244	7
528	4
123	5
596	8
688	8
57	5
492	6
1591	0
910	6
1619	9
961	1
716	8
1618	9
82	8
655	9
1051	7
119	11
1122	1
1294	9
1179	0
310	2
776	8
1090	11
628	11
1040	4
1789	7
1291	2
533	10
388	5
980	11
1607	10
1777	10
648	11
916	0
1079	7
633	5
770	8
1183	6
1261	6
13	0
1328	11
591	8
131	6
1659	4
556	10
889	11
969	1
1740	4
644	5
457	10
130	11
1120	7
404	3
892	3
1172	7
599	11
1435	8
1512	10
1076	8
804	6
1156	9
477	9
1335	0
1126	6
1035	4
1756	11
1087	9
1568	3
43	6
1365	7
1647	2
829	10
861	2
1685	6
896	8
1433	5
1750	3
